lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
52.3992,4.6844,0.494,1,1,0,0,0,0
52.3992,4.6844,0.499,1,1,1,0,0,0
52.3992,4.6844,0.512,1,1,1,1,0,0
52.3992,4.6844,0.512,1,1,0,1,0,0
52.3992,4.6844,0.513,1,1,0,0,0,0
52.3992,4.6844,0.514,1,1,1,0,0,0
52.3992,4.6844,0.519,1,1,0,0,0,0
52.3992,4.6844,0.521,1,1,1,0,0,0
52.3992,4.6844,0.521,1,1,0,0,0,0
52.3992,4.6844,0.528,1,1,1,0,0,0
52.3992,4.6844,0.538,1,1,0,0,0,0
52.3992,4.6844,0.54,1,1,0,1,0,0
52.3992,4.6844,0.542,1,1,1,1,0,0
52.3992,4.6844,0.542,1,1,0,1,0,0
52.3992,4.6844,0.554,1,1,0,0,0,0
52.3992,4.6844,0.561,1,1,1,0,0,0
52.3992,4.6844,0.574,1,1,0,1,0,0
52.3992,4.6844,0.582,1,1,0,0,0,0
52.3992,4.6844,0.596,1,1,1,0,0,0
52.3992,4.6844,0.597,1,1,0,0,0,0
52.3992,4.6844,0.609,1,1,1,0,0,0
52.3992,4.6844,0.611,1,1,0,0,0,0
52.3992,4.6844,0.632,1,1,1,0,0,0
52.3992,4.6844,0.646,1,1,0,0,0,0
52.3992,4.6844,0.656,1,1,1,0,0,0
52.3992,4.6844,0.661,1,1,0,0,0,0
52.3992,4.6844,0.674,1,1,1,0,0,0
52.3992,4.6844,0.675,1,1,0,0,0,0
52.3992,4.6844,0.752,1,1,1,0,0,0
52.3992,4.6844,0.753,1,1,0,0,0,0
52.3992,4.6844,0.758,1,1,1,0,0,0
52.3992,4.6844,0.758,1,1,0,0,0,0
52.3992,4.6844,0.838,1,1,1,0,0,0
52.3992,4.6844,0.838,1,1,0,0,0,0
52.3992,4.6844,1.028,1,1,1,0,0,0
52.3992,4.6844,1.029,1,1,0,0,0,0
52.3992,4.6844,1.075,1,1,1,0,0,0
52.3992,4.6844,1.077,1,1,0,0,0,0
52.3992,4.6844,1.115,1,1,1,0,0,0
52.3992,4.6844,1.116,1,1,0,0,0,0
52.3992,4.6844,1.118,1,1,1,0,0,0
52.3992,4.6844,1.118,1,1,0,0,0,0
52.3992,4.6844,1.168,1,1,1,0,0,0
52.3992,4.6844,1.169,1,1,0,0,0,0
52.3992,4.6844,1.22,1,1,1,0,0,0
52.3992,4.6844,1.222,1,1,0,0,0,0
52.3992,4.6844,1.223,1,1,1,0,0,0
52.3992,4.6844,1.224,1,1,0,0,0,0
52.3992,4.6844,1.225,1,1,1,0,0,0
52.3992,4.6844,1.228,1,1,0,0,0,0
52.3992,4.6844,1.234,1,1,1,0,0,0
52.3992,4.6844,1.247,1,1,1,1,0,0
52.3992,4.6844,1.252,1,1,1,0,0,0
52.3992,4.6844,1.253,1,1,0,0,0,0
52.3992,4.6844,1.259,1,1,1,0,0,0
52.3992,4.6844,1.26,1,1,0,0,0,0
52.3992,4.6844,1.27,1,1,1,0,0,0
52.3992,4.6844,1.273,1,1,0,0,0,0
52.3993,4.6844,1.275,1,1,1,0,0,0
52.3993,4.6844,1.277,1,1,0,0,0,0
52.3993,4.6844,1.278,1,1,1,0,0,0
52.3993,4.6844,1.279,1,1,0,0,0,0
52.3993,4.6844,1.289,1,1,1,0,0,0
52.3993,4.6844,1.291,1,1,0,0,0,0
52.3993,4.6844,1.293,1,1,1,0,0,0
52.3993,4.6844,1.295,1,1,0,0,0,0
52.3993,4.6844,1.301,1,1,1,0,0,0
52.3993,4.6844,1.302,1,1,0,0,0,0
52.3993,4.6844,1.305,1,1,0,1,0,0
52.3993,4.6844,1.306,1,1,1,1,0,0
52.3993,4.6844,1.308,1,1,0,1,0,0
52.3993,4.6844,1.309,1,1,0,0,0,0
52.3993,4.6844,1.31,1,1,1,0,0,0
52.3993,4.6844,1.312,1,1,0,0,0,0
52.3993,4.6844,1.319,1,1,1,0,0,0
52.3993,4.6844,1.323,1,1,0,0,0,0
52.3993,4.6844,1.323,1,1,1,0,0,0
52.3993,4.6844,1.325,1,1,0,0,0,0
52.3993,4.6844,1.33,1,1,1,0,0,0
52.3993,4.6844,1.334,1,1,0,0,0,0
52.3993,4.6844,1.337,1,1,1,0,0,0
52.3993,4.6844,1.345,1,1,0,0,0,0
52.3993,4.6844,1.356,1,1,1,0,0,0
52.3993,4.6844,1.365,1,1,1,1,0,0
52.3993,4.6844,1.367,1,1,1,0,0,0
52.3993,4.6844,1.367,1,1,0,0,0,0
52.3993,4.6844,1.37,1,1,1,0,0,0
52.3993,4.6844,1.373,1,1,0,0,0,0
52.3993,4.6844,1.387,1,1,1,0,0,0
52.3993,4.6844,1.39,1,1,0,0,0,0
52.3993,4.6844,1.4,1,1,1,0,0,0
52.3993,4.6844,1.401,1,1,0,0,0,0
52.3993,4.6844,1.404,1,1,1,0,0,0
52.3993,4.6844,1.405,1,1,0,1,0,0
52.3993,4.6844,1.407,1,1,0,0,0,0
52.3993,4.6844,1.408,1,1,1,0,0,0
52.3993,4.6844,1.412,1,1,0,0,0,0
52.3993,4.6844,1.414,1,1,0,1,0,0
52.3993,4.6844,1.421,1,1,0,0,0,0
52.3993,4.6844,1.422,1,1,1,0,0,0
52.3993,4.6844,1.423,1,1,0,0,0,0
52.3993,4.6844,1.426,1,1,1,1,0,0
52.3993,4.6844,1.43,1,1,1,0,0,0
52.3993,4.6844,1.442,1,1,0,0,0,0
52.3993,4.6844,1.447,1,1,1,0,0,0
52.3993,4.6844,1.449,1,1,0,0,0,0
52.3993,4.6844,1.45,1,1,1,0,0,0
52.3993,4.6844,1.452,1,1,0,0,0,0
52.3993,4.6844,1.459,1,1,1,0,0,0
52.3993,4.6844,1.462,1,1,0,0,0,0
52.3993,4.6844,1.463,1,1,1,0,0,0
52.3993,4.6844,1.466,1,1,0,0,0,0
52.3993,4.6844,1.469,1,1,1,0,0,0
52.3993,4.6844,1.473,1,1,1,1,0,0
52.3993,4.6844,1.474,1,1,1,0,0,0
52.3993,4.6844,1.477,1,1,0,0,0,0
52.3993,4.6844,1.525,1,1,1,0,0,0
52.3993,4.6844,1.528,1,1,0,0,0,0
52.3993,4.6844,1.537,1,1,1,0,0,0
52.3993,4.6844,1.544,1,1,0,0,0,0
52.3993,4.6844,1.549,1,1,1,0,0,0
52.3993,4.6844,1.551,1,1,0,0,0,0
52.3993,4.6844,1.553,1,1,0,1,0,0
52.3993,4.6844,1.557,1,1,0,0,0,0
52.3993,4.6844,1.558,1,1,1,0,0,0
52.3993,4.6844,1.567,1,1,0,0,0,0
52.3993,4.6844,1.575,1,1,1,0,0,0
52.3993,4.6844,1.577,1,1,0,0,0,0
52.3993,4.6844,1.579,1,1,1,0,0,0
52.3993,4.6844,1.581,1,1,0,0,0,0
52.3993,4.6844,1.593,1,1,0,1,0,0
52.3993,4.6844,1.594,1,1,0,0,0,0
52.3993,4.6844,1.595,1,1,1,0,0,0
52.3993,4.6844,1.596,1,1,0,0,0,0
52.3993,4.6844,1.598,1,1,1,0,0,0
52.3993,4.6844,1.599,1,1,1,1,0,0
52.3993,4.6844,1.605,1,1,1,0,0,0
52.3993,4.6844,1.612,1,1,0,0,0,0
52.3993,4.6844,1.614,1,1,1,0,0,0
52.3993,4.6844,1.618,1,1,0,0,0,0
52.3993,4.6844,1.628,1,1,1,0,0,0
52.3993,4.6844,1.629,1,1,0,0,0,0
52.3993,4.6844,1.648,1,1,1,0,0,0
52.3993,4.6844,1.65,1,1,0,0,0,0
52.3993,4.6844,1.671,1,1,1,0,0,0
52.3993,4.6844,1.674,1,1,0,0,0,0
52.3993,4.6844,1.682,1,1,1,0,0,0
52.3993,4.6844,1.683,1,1,1,1,0,0
52.3993,4.6844,1.684,1,1,0,1,0,0
52.3993,4.6844,1.684,1,1,0,0,0,0
52.3993,4.6844,1.694,1,1,1,0,0,0
52.3993,4.6844,1.713,1,1,0,0,0,0
52.3993,4.6844,1.763,1,1,1,0,0,0
52.3993,4.6844,1.764,1,1,0,0,0,0
52.3993,4.6844,1.77,1,1,1,0,0,0
52.3993,4.6844,1.779,1,1,0,0,0,0
52.3993,4.6844,1.794,1,1,1,0,0,0
52.3993,4.6844,1.797,1,1,0,0,0,0
52.3993,4.6844,1.801,1,1,1,0,0,0
52.3993,4.6844,1.804,1,1,0,0,0,0
52.3993,4.6844,1.838,1,1,1,0,0,0
52.3993,4.6844,1.841,1,1,0,0,0,0
52.3993,4.6844,1.86,1,1,1,0,0,0
52.3993,4.6844,1.866,1,1,0,0,0,0
52.3993,4.6844,1.897,1,1,1,0,0,0
52.3993,4.6844,1.897,1,1,0,0,0,0
52.3993,4.6844,1.919,1,1,1,0,0,0
52.3993,4.6844,1.923,1,1,0,0,0,0
52.3993,4.6844,1.925,1,1,0,1,0,0
52.3993,4.6844,1.928,1,1,0,0,0,0
52.3993,4.6844,1.933,1,1,0,1,0,0
52.3993,4.6844,1.935,1,1,0,0,0,0
52.3993,4.6844,1.953,1,1,0,1,0,0
52.3993,4.6844,1.955,1,1,0,0,0,0
52.3993,4.6844,1.972,1,1,1,0,0,0
52.3993,4.6844,1.975,1,1,0,0,0,0
52.3993,4.6844,1.999,1,1,1,0,0,0
52.3993,4.6844,2.012,1,1,0,0,0,0
52.3993,4.6844,2.03,1,1,1,0,0,0
52.3993,4.6844,2.033,1,1,1,1,0,0
52.3993,4.6844,2.041,1,1,1,0,0,0
52.3993,4.6844,2.044,1,1,1,1,0,0
52.3993,4.6844,2.046,1,1,0,1,0,0
52.3993,4.6844,2.048,1,1,0,0,0,0
52.3993,4.6844,2.048,1,1,1,0,0,0
52.3993,4.6844,2.05,1,1,0,0,0,0
52.3993,4.6844,2.051,1,1,0,1,0,0
52.3993,4.6844,2.053,1,1,1,1,0,0
52.3993,4.6844,2.061,1,1,1,0,0,0
52.3993,4.6844,2.062,1,1,1,0,1,0
52.3993,4.6844,2.064,1,1,1,0,0,0
52.3993,4.6844,2.071,1,1,1,1,0,0
52.3993,4.6844,2.076,1,1,1,0,0,0
52.3993,4.6844,2.081,1,1,1,1,0,0
52.3993,4.6844,2.083,1,1,1,0,0,0
52.3993,4.6844,2.086,1,1,0,0,0,0
52.3993,4.6844,2.088,1,1,1,0,0,0
52.3993,4.6844,2.101,1,1,1,1,0,0
52.3993,4.6844,2.102,1,1,1,0,0,0
52.3993,4.6844,2.114,1,1,1,1,0,0
52.3993,4.6844,2.118,1,1,1,0,0,0
52.3993,4.6844,2.119,1,1,1,1,0,0
52.3993,4.6844,2.12,1,1,1,0,0,0
52.3993,4.6844,2.121,1,1,0,0,0,0
52.3993,4.6844,2.122,1,1,1,0,0,0
52.3993,4.6844,2.123,1,1,1,1,0,0
52.3993,4.6844,2.127,1,1,0,1,0,0
52.3993,4.6844,2.13,1,1,0,0,0,0
52.3993,4.6844,2.134,1,1,1,0,0,0
52.3993,4.6844,2.137,1,1,0,0,0,0
52.3993,4.6844,2.145,1,1,1,0,0,0
52.3993,4.6844,2.147,1,1,0,0,0,0
52.3993,4.6844,2.155,1,1,1,0,0,0
52.3993,4.6844,2.156,1,1,0,0,0,0
52.3993,4.6844,2.157,1,1,1,1,0,0
52.3993,4.6844,2.159,1,1,1,0,0,0
52.3993,4.6844,2.164,1,1,0,0,0,0
52.3993,4.6844,2.168,1,1,1,0,0,0
52.3993,4.6844,2.175,1,1,1,1,0,0
52.3993,4.6844,2.176,1,1,1,0,0,0
52.3993,4.6844,2.189,1,1,1,1,0,0
52.3993,4.6844,2.191,1,1,1,1,1,0
52.3993,4.6844,2.192,1,1,1,0,1,0
52.3993,4.6844,2.194,1,1,1,0,0,0
52.3993,4.6844,2.195,1,1,1,1,0,0
52.3993,4.6844,2.196,1,1,1,0,0,0
52.3993,4.6844,2.2,1,1,0,0,0,0
52.3993,4.6844,2.207,1,1,0,1,0,0
52.3993,4.6844,2.208,1,1,1,1,0,0
52.3993,4.6844,2.21,1,1,1,0,0,0
52.3993,4.6844,2.218,1,1,0,0,0,0
52.3993,4.6844,2.225,1,1,0,1,0,0
52.3993,4.6844,2.225,1,1,0,0,0,0
52.3993,4.6844,2.228,1,1,0,1,0,0
52.3993,4.6844,2.228,1,1,1,1,0,0
52.3993,4.6844,2.229,1,1,1,0,0,0
52.3993,4.6844,2.233,1,1,0,0,0,0
52.3993,4.6844,2.234,1,1,0,1,0,0
52.3993,4.6844,2.235,1,1,0,0,0,0
52.3993,4.6844,2.239,1,1,1,0,0,0
52.3993,4.6844,2.243,1,1,1,0,1,0
52.3993,4.6844,2.245,1,1,1,0,0,0
52.3993,4.6844,2.263,1,1,1,1,0,0
52.3993,4.6844,2.264,1,1,1,0,0,0
52.3993,4.6844,2.268,1,1,1,1,0,0
52.3993,4.6844,2.271,1,1,0,1,0,0
52.3993,4.6844,2.275,1,1,0,0,0,0
52.3993,4.6844,2.276,1,1,1,0,0,0
52.3993,4.6844,2.28,1,1,0,0,0,0
52.3993,4.6844,2.281,1,1,1,0,0,0
52.3993,4.6844,2.284,1,1,0,0,0,0
52.3993,4.6844,2.285,1,1,1,0,0,0
52.3993,4.6844,2.287,1,1,0,0,0,0
52.3993,4.6844,2.288,1,1,1,0,0,0
52.3993,4.6844,2.299,1,1,0,1,0,0
52.3993,4.6844,2.3,1,1,0,0,0,0
52.3993,4.6844,2.302,1,1,0,0,1,0
52.3993,4.6844,2.304,1,1,0,0,0,0
52.3993,4.6844,2.308,1,1,1,0,0,0
52.3993,4.6844,2.311,1,1,0,0,0,0
52.3993,4.6844,2.312,1,1,0,1,0,0
52.3993,4.6844,2.315,1,1,1,1,0,0
52.3993,4.6844,2.315,1,1,0,1,0,0
52.3993,4.6844,2.319,1,1,0,0,0,0
52.3993,4.6844,2.323,1,1,1,0,0,0
52.3993,4.6844,2.328,1,1,0,0,0,0
52.3993,4.6844,2.33,1,1,1,0,0,0
52.3993,4.6844,2.331,1,1,0,0,0,0
52.3993,4.6844,2.332,1,1,1,0,0,0
52.3993,4.6844,2.335,1,1,0,0,0,0
52.3993,4.6844,2.337,1,1,1,0,0,0
52.3993,4.6844,2.339,1,1,0,0,0,0
52.3993,4.6844,2.342,1,1,1,0,0,0
52.3993,4.6844,2.351,1,1,0,0,0,0
52.3993,4.6844,2.353,1,1,1,0,0,0
52.3993,4.6844,2.365,1,1,1,1,0,0
52.3993,4.6844,2.367,1,1,1,0,0,0
52.3993,4.6844,2.371,1,1,1,1,0,0
52.3993,4.6844,2.372,1,1,0,1,0,0
52.3993,4.6844,2.373,1,1,0,0,0,0
52.3993,4.6844,2.376,1,1,1,0,0,0
52.3993,4.6844,2.377,1,1,1,1,0,0
52.3993,4.6844,2.38,1,1,1,0,0,0
52.3993,4.6844,2.395,1,1,1,0,1,0
52.3993,4.6844,2.4,1,1,1,0,0,0
52.3993,4.6844,2.4,1,1,0,0,0,0
52.3993,4.6844,2.402,1,1,1,0,0,0
52.3993,4.6844,2.407,1,1,0,0,0,0
52.3993,4.6844,2.423,1,1,1,0,0,0
52.3993,4.6844,2.425,1,1,0,0,0,0
52.3993,4.6844,2.428,1,1,1,0,0,0
52.3993,4.6844,2.428,1,1,0,0,0,0
52.3993,4.6844,2.429,1,1,1,0,0,0
52.3993,4.6844,2.438,1,1,0,0,0,0
52.3993,4.6844,2.443,1,1,1,0,0,0
52.3993,4.6844,2.443,1,1,0,0,0,0
52.3993,4.6844,2.446,1,1,1,0,0,0
52.3993,4.6844,2.449,1,1,0,0,0,0
52.3993,4.6844,2.453,1,1,1,0,0,0
52.3993,4.6844,2.455,1,1,0,0,0,0
52.3993,4.6844,2.455,1,1,0,1,0,0
52.3993,4.6844,2.462,1,1,0,0,0,0
52.3993,4.6844,2.464,1,1,1,0,0,0
52.3993,4.6844,2.475,1,1,1,1,0,0
52.3993,4.6844,2.475,1,1,0,0,0,0
52.3993,4.6844,2.476,1,1,1,0,0,0
52.3993,4.6844,2.478,1,1,0,0,0,0
52.3993,4.6844,2.482,1,1,1,0,0,0
52.3993,4.6844,4.992,1,1,0,0,0,0
52.3993,4.6844,4.993,1,1,1,0,0,0
