lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5384,5.1738,3.105,0,0,1,0,0,0
51.5384,5.1738,3.106,0,1,1,0,0,0
51.5384,5.1738,3.108,0,1,0,0,0,0
51.5384,5.1738,3.111,0,0,1,0,0,0
51.5384,5.1738,3.115,0,0,0,0,0,0
51.5384,5.1738,3.118,0,0,1,0,0,0
51.5384,5.1738,3.121,0,0,1,1,0,0
51.5384,5.1738,3.122,0,0,0,1,0,0
51.5384,5.1738,3.124,0,0,0,0,0,0
51.5384,5.1738,3.127,0,0,0,1,0,0
51.5384,5.1738,3.131,0,0,0,0,0,0
51.5384,5.1738,3.428,1,0,0,0,0,0
51.5384,5.1738,3.430,0,0,0,0,0,0
51.5384,5.1738,3.437,1,0,0,0,0,0
51.5384,5.1738,3.442,0,0,0,0,0,0
51.5384,5.1738,3.443,1,0,0,0,0,0
51.5384,5.1738,3.450,0,0,0,0,0,0
51.5384,5.1738,3.451,0,1,0,0,0,0
51.5384,5.1738,3.452,1,1,0,0,0,0
51.5384,5.1738,3.456,1,0,0,0,0,0
51.5384,5.1738,3.460,1,1,0,0,0,0
51.5384,5.1738,3.462,0,1,0,0,0,0
51.5384,5.1738,3.465,0,1,1,0,0,0
51.5384,5.1738,3.469,1,1,1,0,0,0
51.5384,5.1738,3.470,1,0,0,0,0,0
51.5384,5.1738,3.473,1,1,0,0,0,0
51.5384,5.1738,3.480,0,1,0,0,0,0
51.5384,5.1738,3.482,0,1,1,0,0,0
51.5384,5.1738,3.490,0,0,1,0,0,0
51.5384,5.1738,3.499,0,0,1,1,0,0
51.5384,5.1738,3.500,0,0,0,1,0,0
51.5384,5.1738,3.504,0,1,0,1,0,0
51.5384,5.1738,3.511,0,1,1,1,0,0
51.5384,5.1738,3.518,0,1,1,0,0,0
51.5384,5.1738,3.559,0,0,1,0,0,0
51.5384,5.1738,3.565,0,0,1,1,0,0
51.5384,5.1738,3.582,0,0,0,1,0,0
51.5384,5.1738,3.591,0,0,0,0,0,0
51.5384,5.1738,3.604,0,0,0,1,0,0
51.5384,5.1738,3.615,0,0,1,1,0,0
51.5384,5.1738,3.618,0,0,1,0,0,0
51.5384,5.1738,3.627,0,0,0,0,0,0
51.5384,5.1738,3.999,1,0,0,0,0,0
51.5384,5.1738,4.003,0,0,0,0,0,0
51.5384,5.1738,4.005,1,0,0,0,0,0
51.5384,5.1738,4.014,0,0,0,0,0,0
51.5384,5.1738,8.904,1,0,0,0,0,0
51.5384,5.1738,8.909,0,0,0,0,0,0
51.5384,5.1738,8.912,1,0,0,0,0,0
51.5384,5.1738,8.919,0,0,0,0,0,0
51.5384,5.1738,8.921,0,1,0,0,0,0
51.5384,5.1738,8.922,1,1,0,0,0,0
51.5384,5.1738,8.927,1,0,0,0,0,0
51.5384,5.1738,8.928,1,1,0,0,0,0
51.5384,5.1738,8.938,1,1,1,0,0,0
51.5384,5.1738,8.939,0,1,1,0,0,0
51.5384,5.1738,8.942,1,1,1,0,0,0
51.5384,5.1738,8.944,1,1,0,0,0,0
51.5384,5.1738,8.946,1,1,1,0,0,0
51.5384,5.1738,8.951,0,1,1,0,0,0
51.5384,5.1738,8.956,0,1,1,1,0,0
51.5384,5.1738,8.963,0,1,1,0,0,0
51.5384,5.1738,8.965,0,1,1,1,0,0
51.5384,5.1738,8.975,0,0,1,1,0,0
51.5384,5.1738,8.979,0,0,1,0,0,0
51.5384,5.1738,8.981,0,0,1,1,0,0
51.5384,5.1738,8.984,0,0,1,1,1,0
51.5384,5.1738,8.999,0,0,1,1,0,0
51.5384,5.1738,9.012,0,0,1,1,0,1
51.5384,5.1738,9.018,0,0,1,1,0,0
51.5384,5.1738,9.021,0,0,1,1,1,0
51.5384,5.1738,9.040,0,0,1,1,0,0
51.5384,5.1738,9.041,0,0,1,1,1,0
51.5384,5.1738,9.049,0,0,1,1,0,0
51.5384,5.1738,9.053,0,1,1,1,0,0
51.5384,5.1738,9.070,0,1,1,0,0,0
51.5384,5.1738,9.082,1,1,1,0,0,0
51.5384,5.1738,9.089,1,1,0,0,0,0
51.5384,5.1738,9.096,0,1,0,0,0,0
51.5384,5.1738,9.097,1,1,0,0,0,0
51.5384,5.1738,9.113,1,0,0,0,0,0
51.5384,5.1738,9.128,0,0,0,0,0,0
