lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5385,5.1739,1.857,1,1,0,0,0,0
51.5385,5.1739,1.857,1,0,0,0,0,0
51.5385,5.1739,1.858,1,1,0,0,0,0
51.5385,5.1739,1.859,1,0,0,0,0,0
51.5385,5.1739,1.862,0,0,0,0,0,0
51.5385,5.1739,1.863,1,0,0,0,0,0
51.5385,5.1739,1.865,0,0,0,0,0,0
51.5385,5.1739,1.905,1,0,0,0,0,0
51.5385,5.1739,1.906,0,0,0,0,0,0
51.5385,5.1739,1.908,1,0,0,0,0,0
51.5385,5.1739,1.909,1,1,0,0,0,0
51.5385,5.1739,1.91,1,0,0,0,0,0
51.5385,5.1739,1.913,1,1,0,0,0,0
51.5385,5.1739,1.914,0,1,0,0,0,0
51.5385,5.1739,1.914,0,0,0,0,0,0
51.5385,5.1739,1.915,0,1,0,0,0,0
51.5385,5.1739,1.917,0,0,0,0,0,0
51.5385,5.1739,1.917,0,1,1,0,0,0
51.5385,5.1739,1.918,0,1,0,0,0,0
51.5385,5.1739,1.918,0,0,0,0,0,0
51.5385,5.1739,1.919,0,0,1,0,0,0
51.5385,5.1739,1.92,0,0,0,0,0,0
51.5385,5.1739,1.921,0,0,1,0,0,0
51.5385,5.1739,1.922,0,0,0,0,0,0
51.5385,5.1739,1.96,0,1,0,0,0,0
51.5385,5.1739,1.962,0,0,0,0,0,0
51.5385,5.1739,1.962,0,1,0,0,0,0
51.5385,5.1739,1.963,0,0,0,0,0,0
51.5385,5.1739,1.964,1,0,0,0,0,0
51.5385,5.1739,1.965,1,1,0,0,0,0
51.5385,5.1739,1.966,1,0,0,0,0,0
51.5385,5.1739,1.967,0,0,0,0,0,0
51.5385,5.1739,1.968,1,0,0,0,0,0
51.5385,5.1739,1.969,0,0,0,0,0,0
51.5385,5.1739,1.97,1,0,0,0,0,0
51.5385,5.1739,1.971,0,0,0,0,0,0
51.5385,5.1739,2.024,1,0,0,0,0,0
51.5385,5.1739,2.025,0,0,0,0,0,0
51.5385,5.1739,2.027,1,0,0,0,0,0
51.5385,5.1739,2.032,0,1,0,0,0,0
51.5385,5.1739,2.032,0,0,0,0,0,0
51.5385,5.1739,2.033,0,0,0,0,0,0
51.5385,5.1739,2.034,0,1,0,0,0,0
51.5385,5.1739,2.036,0,0,0,0,0,0
51.5385,5.1739,2.081,0,0,1,0,0,0
51.5385,5.1739,2.083,0,0,0,0,0,0
51.5385,5.1739,2.084,0,0,1,0,0,0
51.5385,5.1739,2.085,0,0,0,0,0,0
51.5385,5.1739,2.086,0,0,1,0,0,0
51.5385,5.1739,2.087,0,1,1,0,0,0
51.5385,5.1739,2.087,0,1,0,0,0,0
51.5385,5.1739,2.093,0,0,0,0,0,0
51.5385,5.1739,2.093,1,0,0,0,0,0
51.5385,5.1739,2.1,0,0,0,0,0,0
51.5385,5.174,2.16,1,0,0,0,0,0
51.5385,5.174,2.161,0,0,0,0,0,0
51.5385,5.174,2.162,1,0,0,0,0,0
51.5385,5.174,2.163,0,0,0,0,0,0
51.5385,5.174,2.164,1,0,0,0,0,0
51.5385,5.174,2.164,1,1,0,0,0,0
51.5385,5.174,2.164,1,0,0,0,0,0
51.5385,5.174,2.165,0,0,0,0,0,0
51.5385,5.174,2.166,0,1,0,0,0,0
51.5385,5.174,2.166,1,1,0,0,0,0
51.5385,5.174,2.167,1,0,0,0,0,0
51.5385,5.174,2.167,0,0,0,0,0,0
51.5385,5.174,2.168,0,1,0,0,0,0
51.5385,5.174,2.169,0,0,0,0,0,0
51.5385,5.174,2.17,0,1,0,0,0,0
51.5385,5.174,2.172,0,0,0,0,0,0
