lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
52.3993,4.6844,0.31,1,1,1,0,1,0
52.3993,4.6844,0.312,1,1,1,0,0,0
52.3993,4.6844,0.318,1,1,1,1,0,0
52.3993,4.6844,0.321,1,1,1,0,0,0
52.3993,4.6844,0.322,1,1,1,1,0,0
52.3993,4.6844,0.33,1,1,1,0,0,0
52.3993,4.6844,0.338,1,1,1,1,0,0
52.3993,4.6844,0.34,1,1,1,0,0,0
52.3993,4.6844,0.341,1,1,1,1,0,0
52.3993,4.6844,0.349,1,1,1,1,1,0
52.3993,4.6844,0.35,1,1,1,0,1,0
52.3993,4.6844,0.351,1,1,1,1,1,0
52.3993,4.6844,0.352,1,1,1,1,0,0
52.3993,4.6844,0.359,1,1,1,0,0,0
52.3993,4.6844,0.366,1,1,1,1,0,0
52.3993,4.6844,0.372,1,1,1,0,0,0
52.3993,4.6844,0.383,1,1,1,1,0,0
52.3993,4.6844,0.392,1,1,1,0,0,0
52.3993,4.6844,0.397,1,1,1,1,0,0
52.3993,4.6844,0.418,1,1,1,1,1,0
52.3993,4.6844,0.418,1,1,1,1,1,1
52.3993,4.6844,0.423,1,1,1,1,1,0
52.3993,4.6844,0.426,1,1,1,0,1,0
52.3993,4.6844,0.429,1,1,1,1,1,0
52.3993,4.6844,0.431,1,1,1,0,1,0
52.3993,4.6844,0.442,1,1,1,1,1,0
52.3993,4.6844,0.443,1,1,1,0,1,0
52.3993,4.6844,0.446,1,1,1,0,0,0
52.3993,4.6844,0.447,1,1,1,1,0,0
52.3993,4.6844,0.449,1,1,1,0,0,0
52.3993,4.6844,0.452,1,1,1,0,1,0
52.3993,4.6844,0.454,1,1,1,0,0,0
52.3993,4.6844,0.455,1,1,1,1,0,0
52.3993,4.6844,0.457,1,1,1,1,1,0
52.3993,4.6844,0.467,1,1,1,1,0,0
52.3993,4.6844,0.475,1,1,1,1,1,0
52.3993,4.6844,0.479,1,1,1,1,0,0
52.3993,4.6844,0.485,1,1,1,1,1,0
52.3993,4.6844,0.488,1,1,1,1,0,0
52.3993,4.6844,0.502,1,1,1,0,0,0
52.3993,4.6844,0.503,1,1,1,0,1,0
52.3993,4.6844,0.507,1,1,1,1,1,0
52.3993,4.6844,0.512,1,1,1,1,0,0
52.3993,4.6844,0.519,1,1,1,0,1,0
52.3993,4.6844,0.52,1,1,1,1,1,0
52.3993,4.6844,0.521,1,1,1,1,0,0
52.3993,4.6844,0.525,1,1,1,1,1,0
52.3993,4.6844,0.526,1,1,1,1,0,0
52.3993,4.6844,0.528,1,1,1,1,1,0
52.3993,4.6844,0.536,1,1,1,1,0,0
52.3993,4.6844,0.549,1,1,1,1,1,0
52.3993,4.6844,0.554,1,1,1,0,1,0
52.3993,4.6844,0.558,1,1,1,1,0,0
52.3993,4.6844,0.564,1,1,1,1,1,0
52.3993,4.6844,0.57,1,1,1,1,0,0
52.3993,4.6844,0.584,1,1,1,1,1,0
52.3993,4.6844,0.595,1,1,1,0,1,0
52.3993,4.6844,0.599,1,1,1,1,1,0
52.3993,4.6844,0.6,1,1,1,1,0,0
52.3993,4.6844,0.613,1,1,1,1,1,0
52.3993,4.6844,0.618,1,1,1,0,1,0
52.3993,4.6844,0.622,1,1,1,0,0,0
52.3993,4.6844,0.629,1,1,1,1,0,0
52.3993,4.6844,0.63,1,1,1,1,1,0
52.3993,4.6844,0.633,1,1,1,1,0,0
52.3993,4.6844,0.635,1,1,1,0,1,0
52.3993,4.6844,0.643,1,1,1,1,1,0
52.3993,4.6844,0.645,1,1,1,0,1,0
52.3993,4.6844,0.647,1,1,1,1,1,0
52.3993,4.6844,0.653,1,1,1,1,0,0
52.3993,4.6844,0.656,1,1,1,0,0,0
52.3993,4.6844,0.657,1,1,1,1,0,0
52.3993,4.6844,0.663,1,1,1,1,1,0
52.3993,4.6844,0.68,1,1,1,1,0,0
52.3993,4.6844,0.682,1,1,1,1,1,0
52.3993,4.6844,0.709,1,1,1,1,0,0
52.3993,4.6844,0.715,1,1,1,1,1,0
52.3993,4.6844,0.718,1,1,1,1,0,0
52.3993,4.6844,0.723,1,1,1,1,1,0
52.3993,4.6844,0.728,1,1,1,1,1,1
52.3993,4.6844,0.733,1,1,1,1,1,0
52.3993,4.6844,0.738,1,1,1,1,1,1
52.3993,4.6844,0.741,1,1,1,1,1,0
52.3993,4.6844,0.749,1,1,1,1,1,1
52.3993,4.6844,0.77,1,1,1,1,1,0
52.3993,4.6844,0.786,1,1,1,1,1,1
52.3993,4.6844,0.806,1,1,1,1,1,0
52.3993,4.6844,0.83,1,1,1,1,1,1
52.3993,4.6844,0.849,1,1,1,1,1,0
52.3993,4.6844,0.853,1,1,1,1,1,1
52.3993,4.6844,0.903,1,1,1,1,1,0
52.3993,4.6844,0.925,1,1,1,1,1,1
52.3993,4.6844,0.939,1,1,1,1,1,0
52.3993,4.6844,0.964,1,1,1,1,1,1
52.3993,4.6844,0.971,1,1,1,1,1,0
52.3993,4.6844,0.977,1,1,1,1,0,0
52.3993,4.6844,0.985,1,1,1,1,1,0
52.3993,4.6844,0.99,1,1,1,1,1,1
52.3993,4.6844,0.998,1,1,1,1,1,0
52.3993,4.6844,1.011,1,1,1,1,1,1
52.3993,4.6844,1.013,1,1,1,1,1,0
52.3993,4.6844,1.015,1,1,1,1,1,1
52.3993,4.6844,1.017,1,1,1,1,1,0
52.3993,4.6844,1.018,1,1,1,1,0,0
52.3993,4.6844,1.022,1,1,1,1,1,0
52.3993,4.6844,1.025,1,1,1,1,1,1
52.3993,4.6844,1.044,1,1,1,1,1,0
52.3993,4.6844,1.051,1,1,1,1,1,1
52.3993,4.6844,1.055,1,1,1,1,0,1
52.3993,4.6844,1.062,1,1,1,1,1,1
52.3993,4.6844,1.086,1,1,1,1,1,0
52.3993,4.6844,1.107,1,1,1,1,1,1
52.3993,4.6844,1.117,1,1,1,1,1,0
52.3993,4.6844,1.125,1,1,1,1,1,1
52.3993,4.6844,1.139,1,1,1,1,1,0
52.3993,4.6844,1.154,1,1,1,1,1,1
52.3993,4.6844,1.155,1,1,1,1,1,0
52.3993,4.6844,1.193,1,1,1,1,1,1
52.3993,4.6844,1.195,1,1,1,1,1,0
52.3993,4.6844,1.216,1,1,1,1,1,1
52.3993,4.6844,1.219,1,1,1,1,1,0
52.3993,4.6844,1.238,1,1,1,1,1,1
52.3993,4.6844,1.249,1,1,1,1,1,0
52.3993,4.6844,1.263,1,1,1,1,0,0
52.3993,4.6844,1.274,1,1,1,1,1,0
52.3993,4.6844,1.341,1,1,1,1,1,1
52.3993,4.6844,1.342,1,1,1,1,0,1
52.3993,4.6844,1.353,1,1,1,1,1,1
52.3993,4.6844,1.354,1,1,1,1,1,0
52.3993,4.6844,1.357,1,1,1,1,0,0
52.3993,4.6844,1.361,1,1,1,1,1,0
52.3993,4.6844,1.372,1,1,1,1,0,0
52.3993,4.6844,1.374,1,1,1,1,1,0
52.3993,4.6844,1.376,1,1,1,0,1,0
52.3993,4.6844,1.379,1,1,1,1,1,0
52.3993,4.6844,1.382,1,1,1,1,0,0
52.3993,4.6844,1.391,1,1,1,0,0,0
52.3993,4.6844,1.393,1,1,1,1,0,0
52.3993,4.6844,1.395,1,1,1,1,1,0
52.3993,4.6844,1.4,1,1,1,1,0,0
52.3993,4.6844,1.408,1,1,1,1,1,0
52.3993,4.6844,1.413,1,1,1,0,1,0
52.3993,4.6844,1.416,1,1,1,0,0,0
52.3993,4.6844,1.418,1,1,1,1,0,0
52.3993,4.6844,1.444,1,1,1,0,0,0
52.3993,4.6844,1.453,1,1,1,0,1,0
52.3993,4.6844,1.454,1,1,1,1,1,0
52.3993,4.6844,1.455,1,1,1,1,0,0
52.3993,4.6844,1.459,1,1,1,0,0,0
52.3993,4.6844,1.464,1,1,1,1,0,0
52.3993,4.6844,1.485,1,1,0,1,0,0
52.3993,4.6844,1.486,1,1,0,1,1,0
52.3993,4.6844,1.49,1,1,1,1,1,0
52.3993,4.6844,1.491,1,1,1,0,1,0
52.3993,4.6844,1.495,1,1,1,1,1,0
52.3993,4.6844,1.495,1,1,1,0,1,0
52.3993,4.6844,1.498,1,1,1,1,1,0
52.3993,4.6844,1.499,1,1,1,1,0,0
52.3993,4.6844,1.504,1,1,1,1,1,0
52.3993,4.6844,1.53,1,1,1,1,0,0
52.3993,4.6844,1.537,1,1,1,0,0,0
52.3993,4.6844,1.542,1,1,1,1,0,0
52.3993,4.6844,1.546,1,1,1,0,0,0
52.3993,4.6844,1.55,1,1,1,1,0,0
52.3993,4.6844,1.561,1,1,1,0,0,0
52.3993,4.6844,1.566,1,1,1,1,0,0
52.3993,4.6844,1.568,1,1,0,1,0,0
52.3993,4.6844,1.571,1,1,1,1,0,0
52.3993,4.6844,1.572,1,1,1,0,0,0
52.3993,4.6844,1.587,1,1,1,0,1,0
52.3993,4.6844,1.59,1,1,1,0,0,0
52.3993,4.6844,1.598,1,1,1,1,0,0
52.3993,4.6844,1.602,1,1,1,0,0,0
52.3993,4.6844,1.623,1,1,0,0,0,0
52.3993,4.6844,1.625,1,1,1,0,0,0
52.3993,4.6844,1.649,1,1,1,1,0,0
52.3993,4.6844,1.662,1,1,1,1,1,0
52.3993,4.6844,1.664,1,1,1,1,0,0
52.3993,4.6844,1.672,1,1,1,0,0,0
52.3993,4.6844,1.686,1,1,1,1,0,0
52.3993,4.6844,1.72,1,1,1,1,1,0
52.3993,4.6844,1.725,1,1,1,1,0,0
52.3993,4.6844,1.732,1,1,1,0,0,0
52.3993,4.6844,1.741,1,1,1,1,0,0
52.3993,4.6844,1.743,1,1,1,0,1,0
52.3993,4.6844,1.748,1,1,1,0,0,0
52.3993,4.6844,1.75,1,1,1,1,0,0
52.3993,4.6844,1.756,1,1,1,0,0,0
52.3993,4.6844,1.766,1,1,1,1,0,0
52.3993,4.6844,1.767,1,1,1,0,0,0
52.3993,4.6844,1.772,1,1,1,1,0,0
52.3993,4.6844,1.781,1,1,1,0,0,0
52.3993,4.6844,1.785,1,1,1,1,0,0
52.3993,4.6844,1.8,1,1,1,0,0,0
52.3993,4.6844,1.802,1,1,1,0,1,0
52.3993,4.6844,1.808,1,1,1,1,1,0
52.3993,4.6844,1.81,1,1,1,1,0,0
52.3993,4.6844,1.812,1,1,1,0,0,0
52.3993,4.6844,1.855,1,1,1,0,1,0
52.3993,4.6844,1.858,1,1,1,1,1,0
52.3993,4.6844,1.861,1,1,1,0,1,0
52.3993,4.6844,1.867,1,1,1,0,0,0
52.3993,4.6844,1.875,1,1,1,1,0,0
52.3993,4.6844,1.879,1,1,1,0,0,0
52.3993,4.6844,1.889,1,1,1,1,0,0
52.3993,4.6844,1.899,1,1,1,0,0,0
52.3993,4.6844,1.91,1,1,1,0,1,0
52.3993,4.6844,1.916,1,1,1,1,1,0
52.3993,4.6844,1.917,1,1,1,1,0,0
52.3993,4.6844,1.924,1,1,1,0,0,0
52.3993,4.6844,1.928,1,1,1,0,1,0
52.3993,4.6844,1.935,1,1,1,0,0,0
52.3993,4.6844,1.943,1,1,0,0,0,0
52.3993,4.6844,1.949,1,1,1,0,0,0
52.3993,4.6844,1.962,1,1,1,1,0,0
52.3993,4.6844,1.969,1,1,1,0,0,0
52.3993,4.6844,1.972,1,1,1,1,0,0
52.3993,4.6844,1.975,1,1,1,1,1,0
52.3993,4.6844,1.978,1,1,0,1,1,0
52.3993,4.6844,1.979,1,1,1,1,1,0
52.3993,4.6844,1.979,1,1,1,1,0,0
52.3993,4.6844,1.987,1,1,1,1,1,0
52.3993,4.6844,1.994,1,1,1,0,1,0
52.3993,4.6844,1.998,1,1,1,0,0,0
52.3993,4.6844,1.999,1,1,1,1,0,0
52.3993,4.6844,2.007,1,1,1,1,1,0
52.3993,4.6844,2.014,1,1,1,0,1,0
52.3993,4.6844,2.022,1,1,1,1,1,0
52.3993,4.6844,2.032,1,1,1,1,0,0
52.3993,4.6844,2.034,1,1,1,0,0,0
52.3993,4.6844,2.039,1,1,1,0,1,0
52.3993,4.6844,2.042,1,1,1,1,1,0
52.3993,4.6844,2.047,1,1,1,1,1,1
52.3993,4.6844,2.053,1,1,1,0,1,1
52.3993,4.6844,2.055,1,1,1,1,1,1
52.3993,4.6844,2.056,1,1,1,1,1,0
52.3993,4.6844,2.072,1,1,1,1,0,0
52.3993,4.6844,2.075,1,1,1,1,1,0
52.3993,4.6844,2.078,1,1,1,1,1,1
52.3993,4.6844,2.081,1,1,1,1,1,0
52.3993,4.6844,2.114,1,1,1,1,1,1
52.3993,4.6844,2.114,1,1,1,1,0,1
52.3993,4.6844,2.118,1,1,1,1,0,0
52.3993,4.6844,2.118,1,1,1,1,1,0
52.3993,4.6844,2.131,1,1,1,1,0,0
52.3993,4.6844,2.134,1,1,1,1,1,0
52.3993,4.6844,2.152,1,1,1,0,1,0
52.3993,4.6844,2.157,1,1,1,1,1,0
52.3993,4.6844,2.163,1,1,1,1,1,1
52.3993,4.6844,2.176,1,1,1,1,0,1
52.3993,4.6844,2.178,1,1,1,1,0,0
52.3993,4.6844,2.18,1,1,1,1,1,0
52.3993,4.6844,2.186,1,1,1,0,1,0
52.3993,4.6844,2.19,1,1,1,1,1,0
52.3993,4.6844,2.2,1,1,1,1,1,1
52.3993,4.6844,2.202,1,1,0,1,1,1
52.3993,4.6844,2.203,1,1,1,1,1,1
52.3993,4.6844,2.204,1,1,1,1,1,0
52.3993,4.6844,2.21,1,1,1,0,1,0
52.3993,4.6844,2.213,1,1,1,1,1,0
52.3993,4.6844,2.224,1,1,1,0,1,0
52.3993,4.6844,2.23,1,1,1,0,0,0
52.3993,4.6844,2.231,1,1,1,1,0,0
52.3993,4.6844,2.235,1,1,1,0,0,0
52.3993,4.6844,2.239,1,1,1,1,0,0
52.3993,4.6844,2.243,1,1,1,0,0,0
52.3993,4.6844,2.243,1,1,1,0,1,0
52.3993,4.6844,2.245,1,1,1,1,1,0
52.3993,4.6844,2.251,1,1,1,0,1,0
52.3993,4.6844,2.256,1,1,1,1,1,0
52.3993,4.6844,2.258,1,1,1,0,1,0
52.3993,4.6844,2.266,1,1,1,0,0,0
52.3993,4.6844,2.268,1,1,1,1,0,0
52.3993,4.6844,2.274,1,1,1,0,0,0
52.3993,4.6844,2.281,1,1,1,1,0,0
52.3993,4.6844,2.282,1,1,1,1,0,1
52.3993,4.6844,2.286,1,1,1,0,0,1
52.3993,4.6844,2.294,1,1,1,0,0,0
52.3993,4.6844,2.308,1,1,1,1,0,0
52.3993,4.6844,2.31,1,1,1,0,0,0
52.3993,4.6844,2.312,1,1,1,1,0,0
52.3993,4.6844,2.323,1,1,1,0,0,0
52.3993,4.6844,2.326,1,1,1,0,1,0
52.3993,4.6844,2.33,1,1,1,1,1,0
52.3993,4.6844,2.332,1,1,1,0,1,0
52.3993,4.6844,2.334,1,1,1,0,0,0
52.3993,4.6844,2.341,1,1,1,0,1,0
52.3993,4.6844,2.341,1,1,1,1,1,0
52.3993,4.6844,2.342,1,1,1,1,0,0
52.3993,4.6844,2.345,1,1,1,0,0,0
52.3993,4.6844,2.349,1,1,0,0,0,0
52.3993,4.6844,2.352,1,1,1,0,0,0
52.3993,4.6844,2.355,1,1,1,0,1,0
52.3993,4.6844,2.363,1,1,1,0,0,0
52.3993,4.6844,2.372,1,1,1,1,0,0
52.3993,4.6844,2.376,1,1,1,0,0,0
52.3993,4.6844,2.378,1,1,0,0,0,0
52.3993,4.6844,2.387,1,1,1,0,0,0
52.3993,4.6844,2.395,1,1,0,0,0,0
52.3993,4.6844,2.4,1,1,1,0,0,0
52.3993,4.6844,2.407,1,1,0,0,0,0
52.3993,4.6844,2.41,1,1,1,0,0,0
52.3993,4.6844,2.42,1,1,0,0,0,0
52.3993,4.6844,2.45,1,1,1,0,0,0
52.3993,4.6844,2.453,1,1,0,0,0,0
52.3993,4.6844,2.455,1,1,1,0,0,0
52.3993,4.6844,2.458,1,1,0,0,0,0
52.3993,4.6844,2.463,1,1,1,0,0,0
52.3993,4.6844,2.465,1,1,0,0,0,0
52.3993,4.6844,2.469,1,1,1,0,0,0
52.3993,4.6844,2.476,1,1,0,0,0,0
52.3993,4.6844,2.48,1,1,1,0,0,0
52.3993,4.6844,2.494,1,1,0,0,0,0
52.3993,4.6844,2.503,1,1,1,0,0,0
52.3993,4.6844,2.507,1,1,0,0,0,0
52.3993,4.6844,2.509,1,1,1,0,0,0
52.3993,4.6844,2.525,1,1,0,0,0,0
52.3993,4.6844,2.536,1,1,1,0,0,0
52.3993,4.6844,2.541,1,1,0,0,0,0
52.3993,4.6844,2.55,1,1,1,0,0,0
52.3993,4.6844,2.553,1,1,0,0,0,0
52.3993,4.6844,2.565,1,1,1,0,0,0
52.3993,4.6844,2.574,1,1,0,0,0,0
52.3993,4.6844,2.582,1,1,1,0,0,0
52.3993,4.6844,2.604,1,1,0,0,0,0
52.3993,4.6844,2.613,1,1,0,0,1,0
52.3993,4.6844,2.621,1,1,1,0,1,0
52.3993,4.6844,2.623,1,1,1,1,1,0
52.3993,4.6844,2.626,1,1,0,1,1,0
52.3993,4.6844,2.629,1,1,1,1,1,0
52.3993,4.6844,2.642,1,1,0,1,1,0
52.3993,4.6844,2.648,1,1,1,1,1,0
52.3993,4.6844,2.652,1,1,1,0,1,0
52.3993,4.6844,2.654,1,1,0,0,1,0
52.3993,4.6844,2.663,1,1,0,0,0,0
52.3993,4.6844,2.67,1,1,0,1,0,0
52.3993,4.6844,2.676,1,1,1,1,0,0
52.3993,4.6844,2.682,1,1,1,0,0,0
52.3993,4.6844,2.686,1,1,0,0,0,0
52.3993,4.6844,2.699,1,1,0,0,1,0
52.3993,4.6844,2.708,1,1,0,0,0,0
52.3993,4.6844,2.716,1,1,1,0,0,0
52.3993,4.6844,2.72,1,1,1,1,0,0
52.3993,4.6844,2.722,1,1,0,1,0,0
52.3993,4.6844,2.738,1,1,1,1,0,0
52.3993,4.6844,2.77,1,1,0,1,0,0
52.3993,4.6844,2.773,1,1,0,0,0,0
52.3993,4.6844,2.775,1,1,1,0,0,0
52.3993,4.6844,2.786,1,1,0,0,0,0
52.3993,4.6844,2.787,1,1,0,1,1,0
52.3993,4.6844,2.789,1,1,0,1,0,0
52.3993,4.6844,2.793,1,1,0,1,1,0
52.3993,4.6844,2.795,1,1,1,1,1,0
52.3993,4.6844,2.81,1,1,1,1,0,0
52.3993,4.6844,2.817,1,1,1,1,1,0
52.3993,4.6844,2.819,1,1,1,1,0,0
52.3993,4.6844,2.826,1,1,1,0,0,0
52.3993,4.6844,2.827,1,1,0,0,0,0
52.3993,4.6844,2.829,1,1,1,0,0,0
52.3993,4.6844,2.837,1,1,0,0,0,0
52.3993,4.6844,2.852,1,1,1,0,0,0
52.3993,4.6844,2.855,1,1,0,0,0,0
52.3993,4.6844,2.867,1,1,1,0,0,0
52.3993,4.6844,2.873,1,1,0,0,0,0
52.3993,4.6844,2.919,1,1,1,0,0,0
52.3993,4.6844,2.922,1,1,0,0,0,0
52.3993,4.6844,2.935,1,1,1,0,0,0
52.3993,4.6844,2.937,1,1,0,0,0,0
52.3993,4.6844,2.993,1,1,1,0,0,0
52.3993,4.6844,2.996,1,1,0,0,0,0
52.3993,4.6844,3.102,1,1,1,0,0,0
52.3993,4.6844,3.103,1,1,0,0,0,0
52.3993,4.6844,3.112,1,1,1,0,0,0
52.3993,4.6844,3.117,1,1,0,0,0,0
52.3993,4.6844,3.155,1,1,1,0,0,0
52.3993,4.6844,3.155,1,1,1,1,0,0
52.3993,4.6844,3.158,1,1,0,1,0,0
52.3993,4.6844,3.163,1,1,0,0,0,0
52.3993,4.6844,3.167,1,1,1,0,0,0
52.3993,4.6844,3.184,1,1,1,1,0,0
52.3993,4.6844,3.19,1,1,1,0,0,0
52.3993,4.6844,3.201,1,1,0,0,0,0
52.3993,4.6844,3.205,1,1,0,1,0,0
52.3993,4.6844,3.211,1,1,1,1,0,0
52.3993,4.6844,3.219,1,1,1,1,1,0
52.3993,4.6844,3.224,1,1,1,1,0,0
52.3993,4.6844,3.225,1,1,1,0,0,0
52.3993,4.6844,3.233,1,1,0,0,0,0
52.3993,4.6844,3.234,1,1,0,1,0,0
52.3993,4.6844,3.235,1,1,1,1,0,0
52.3993,4.6844,3.239,1,1,0,1,0,0
52.3993,4.6844,3.244,1,1,1,1,0,0
52.3993,4.6844,3.246,1,1,1,0,0,0
52.3993,4.6844,3.247,1,1,1,1,0,0
52.3993,4.6844,3.254,1,1,1,1,1,0
52.3993,4.6844,3.256,1,1,1,1,0,0
52.3993,4.6844,3.279,1,1,1,0,0,0
52.3993,4.6844,3.284,1,1,1,1,0,0
52.3993,4.6844,3.302,1,1,0,1,0,0
52.3993,4.6844,3.309,1,1,1,1,0,0
52.3993,4.6844,3.312,1,1,1,0,0,0
52.3993,4.6844,3.313,1,1,0,0,0,0
52.3993,4.6844,3.318,1,1,1,0,0,0
52.3993,4.6844,3.32,1,1,1,1,0,0
52.3993,4.6844,3.329,1,1,1,1,1,0
52.3993,4.6844,3.332,1,1,1,1,0,0
52.3993,4.6844,3.336,1,1,0,1,0,0
52.3993,4.6844,3.338,1,1,1,1,0,0
52.3993,4.6844,3.34,1,1,1,1,1,0
52.3993,4.6844,3.347,1,1,1,0,1,0
52.3993,4.6844,3.349,1,1,1,0,0,0
52.3993,4.6844,3.352,1,1,1,0,1,0
52.3993,4.6844,3.355,1,1,1,0,0,0
52.3993,4.6844,3.356,1,1,1,1,0,0
52.3993,4.6844,3.359,1,1,1,0,0,0
52.3993,4.6844,3.394,1,1,0,0,0,0
52.3993,4.6844,3.4,1,1,1,0,0,0
52.3993,4.6844,3.408,1,1,0,0,0,0
52.3993,4.6844,3.411,1,1,1,0,0,0
52.3993,4.6844,3.412,1,1,1,0,1,0
52.3993,4.6844,3.421,1,1,1,0,0,0
52.3993,4.6844,3.426,1,1,1,0,1,0
52.3993,4.6844,3.427,1,1,1,1,1,0
52.3993,4.6844,3.437,1,1,1,0,1,0
52.3993,4.6844,3.442,1,1,0,0,1,0
52.3993,4.6844,3.47,1,1,1,0,1,0
52.3993,4.6844,3.475,1,1,1,0,0,0
52.3993,4.6844,3.48,1,1,0,0,0,0
52.3993,4.6844,3.483,1,1,0,1,0,0
52.3993,4.6844,3.487,1,1,1,1,0,0
52.3993,4.6844,3.49,1,1,1,0,0,0
52.3993,4.6844,3.495,1,1,1,0,0,1
52.3993,4.6844,3.499,1,1,1,0,0,0
52.3993,4.6844,3.506,1,1,0,0,0,0
52.3993,4.6844,3.508,1,1,1,0,0,0
52.3993,4.6844,3.511,1,1,0,0,0,0
52.3993,4.6844,3.512,1,1,0,0,1,0
52.3993,4.6844,3.515,1,1,1,0,1,0
52.3993,4.6844,3.52,1,1,0,0,1,0
52.3993,4.6844,3.522,1,1,0,0,0,0
52.3993,4.6844,3.528,1,1,1,0,0,0
52.3993,4.6844,3.53,1,1,0,0,0,0
52.3993,4.6844,3.533,1,1,1,0,0,0
52.3993,4.6844,3.538,1,1,1,1,0,0
52.3993,4.6844,3.543,1,1,0,1,0,0
52.3993,4.6844,3.545,1,1,1,1,0,0
52.3993,4.6844,3.545,1,1,1,0,0,0
52.3993,4.6844,3.547,1,1,0,0,0,0
52.3993,4.6844,3.55,1,1,1,0,0,0
52.3993,4.6844,3.552,1,1,0,0,0,0
52.3993,4.6844,3.563,1,1,1,0,0,0
52.3993,4.6844,3.606,1,1,0,0,0,0
52.3993,4.6844,3.608,1,1,1,0,0,0
52.3993,4.6844,3.628,1,1,0,0,0,0
52.3993,4.6844,3.641,1,1,1,0,0,0
52.3993,4.6844,3.653,1,1,0,0,0,0
52.3993,4.6844,3.678,1,1,1,0,0,0
52.3993,4.6844,3.683,1,1,0,0,0,0
52.3993,4.6844,3.69,1,1,1,0,0,0
52.3993,4.6844,3.694,1,1,0,0,0,0
52.3993,4.6844,3.697,1,1,1,0,0,0
52.3993,4.6844,3.702,1,1,0,0,0,0
52.3993,4.6844,3.706,1,1,1,0,0,0
52.3993,4.6844,3.708,1,1,0,0,0,0
52.3993,4.6844,3.712,1,1,1,0,0,0
52.3993,4.6844,3.719,1,1,0,0,0,0
52.3993,4.6844,3.742,1,1,1,0,0,0
52.3993,4.6844,3.761,1,1,0,0,0,0
52.3993,4.6844,3.769,1,1,1,0,0,0
52.3993,4.6844,3.779,1,1,0,0,0,0
52.3993,4.6844,3.781,1,1,1,0,0,0
52.3993,4.6844,3.787,1,1,0,0,0,0
52.3993,4.6844,3.792,1,1,1,0,0,0
52.3993,4.6844,3.794,1,1,0,0,0,0
52.3993,4.6844,3.797,1,1,1,0,0,0
52.3993,4.6844,3.803,1,1,0,0,0,0
52.3993,4.6844,3.808,1,1,1,0,0,0
52.3993,4.6844,3.809,1,1,0,0,0,0
