lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
52.3994,4.6843,0.636,1,1,1,0,0,0
52.3994,4.6843,0.638,1,1,0,0,0,0
52.3994,4.6843,0.707,1,1,1,0,0,0
52.3994,4.6843,0.708,1,1,0,0,0,0
52.3994,4.6843,0.715,1,1,1,0,0,0
52.3994,4.6843,0.723,1,1,0,0,0,0
52.3994,4.6843,0.732,1,1,1,0,0,0
52.3994,4.6843,0.734,1,1,0,0,0,0
52.3994,4.6843,0.761,1,1,1,0,0,0
52.3994,4.6843,0.765,1,1,0,0,0,0
52.3994,4.6843,0.775,1,1,1,0,0,0
52.3994,4.6843,0.778,1,1,0,0,0,0
52.3994,4.6843,0.798,1,1,1,0,0,0
52.3994,4.6843,0.806,1,1,0,0,0,0
52.3994,4.6843,0.845,1,1,1,0,0,0
52.3994,4.6843,0.852,1,1,0,0,0,0
52.3994,4.6843,0.866,1,1,1,0,0,0
52.3994,4.6843,0.867,1,1,0,0,0,0
52.3994,4.6843,0.907,1,1,1,0,0,0
52.3994,4.6843,0.908,1,1,0,0,0,0
52.3994,4.6843,0.984,1,1,1,0,0,0
52.3994,4.6843,0.987,1,1,0,0,0,0
52.3994,4.6843,1.0,1,1,1,0,0,0
52.3994,4.6843,1.001,1,1,0,0,0,0
52.3994,4.6843,1.035,1,1,1,0,0,0
52.3994,4.6843,1.036,1,1,0,0,0,0
52.3994,4.6843,1.044,1,1,1,0,0,0
52.3994,4.6843,1.047,1,1,0,0,0,0
52.3994,4.6843,1.056,1,1,1,0,0,0
52.3994,4.6843,1.067,1,1,0,0,0,0
52.3994,4.6843,1.1,1,1,1,0,0,0
52.3994,4.6843,1.101,1,1,0,0,0,0
52.3994,4.6843,1.131,1,1,1,0,0,0
52.3994,4.6843,1.132,1,1,0,0,0,0
52.3994,4.6843,1.136,1,1,1,0,0,0
52.3994,4.6843,1.138,1,1,0,0,0,0
52.3994,4.6843,1.143,1,1,1,0,0,0
52.3994,4.6843,1.145,1,1,0,0,0,0
52.3994,4.6843,1.147,1,1,0,1,0,0
52.3994,4.6843,1.148,1,1,0,0,0,0
52.3994,4.6843,1.149,1,1,1,0,0,0
52.3994,4.6843,1.153,1,1,0,0,0,0
52.3994,4.6843,1.171,1,1,1,0,0,0
52.3994,4.6843,1.172,1,1,0,0,0,0
52.3994,4.6843,1.219,1,0,0,0,0,0
52.3994,4.6843,1.221,1,1,0,0,0,0
52.3994,4.6843,1.231,1,1,1,0,0,0
52.3994,4.6843,1.234,1,1,0,0,0,0
52.3994,4.6843,1.245,1,1,1,0,0,0
52.3994,4.6843,1.251,1,1,0,0,0,0
52.3994,4.6842,1.259,1,1,1,0,0,0
52.3994,4.6842,1.263,1,1,0,0,0,0
52.3994,4.6842,1.275,1,1,1,0,0,0
52.3994,4.6842,1.278,1,1,0,0,0,0
52.3994,4.6842,1.283,1,1,1,0,0,0
52.3994,4.6842,1.286,1,1,0,0,0,0
52.3994,4.6842,1.292,1,1,1,0,0,0
52.3994,4.6842,1.323,1,1,0,0,0,0
52.3994,4.6842,1.325,1,1,1,0,0,0
52.3994,4.6842,1.338,1,1,0,0,0,0
52.3994,4.6842,1.34,1,1,1,0,0,0
52.3994,4.6842,1.355,1,1,1,0,1,0
52.3994,4.6842,1.356,1,1,0,0,1,0
52.3994,4.6842,1.358,1,1,0,0,0,0
52.3994,4.6842,1.358,1,1,1,0,0,0
52.3994,4.6842,1.36,1,1,0,0,0,0
52.3994,4.6842,1.373,1,1,1,0,0,0
52.3994,4.6842,1.375,1,1,0,0,0,0
52.3994,4.6842,1.386,1,1,1,0,0,0
52.3994,4.6842,1.411,1,1,0,0,0,0
52.3994,4.6842,1.42,1,1,1,0,0,0
52.3994,4.6842,1.428,1,1,0,0,0,0
52.3994,4.6842,1.435,1,1,1,0,0,0
52.3994,4.6842,1.455,1,1,1,1,0,0
52.3994,4.6842,1.456,1,1,1,0,0,0
52.3994,4.6842,1.46,1,1,0,0,0,0
52.3994,4.6842,1.464,1,1,1,0,0,0
52.3994,4.6842,1.472,1,1,0,0,0,0
52.3994,4.6842,1.476,1,1,1,0,0,0
52.3994,4.6842,1.479,1,1,0,0,0,0
52.3994,4.6842,1.481,1,1,1,0,0,0
52.3994,4.6842,1.51,1,1,0,0,0,0
52.3994,4.6842,1.515,1,1,1,0,0,0
52.3994,4.6842,1.531,1,1,1,1,0,0
52.3994,4.6842,1.533,1,1,1,0,0,0
52.3994,4.6842,1.538,1,1,0,0,0,0
52.3994,4.6842,1.541,1,1,1,0,0,0
52.3994,4.6842,1.542,1,1,0,0,0,0
52.3994,4.6842,1.544,1,1,1,0,0,0
52.3994,4.6842,1.56,1,1,1,1,0,0
52.3994,4.6842,1.562,1,1,1,0,0,0
52.3994,4.6842,1.566,1,1,0,0,0,0
52.3994,4.6842,1.57,1,1,1,0,0,0
52.3994,4.6842,1.586,1,1,0,0,0,0
52.3994,4.6842,1.591,1,1,1,0,0,0
52.3994,4.6842,1.621,1,1,0,0,0,0
52.3994,4.6842,1.629,1,1,1,0,0,0
52.3994,4.6842,1.63,1,1,0,0,0,0
52.3994,4.6842,1.631,1,1,1,0,0,0
52.3994,4.6842,1.648,1,1,0,0,0,0
52.3994,4.6842,1.651,1,1,0,1,0,0
52.3994,4.6842,1.652,1,1,0,0,0,0
52.3994,4.6842,1.653,1,1,1,0,0,0
52.3994,4.6842,1.658,1,1,0,0,0,0
52.3994,4.6842,1.661,1,1,1,0,0,0
52.3994,4.6842,1.668,1,1,1,1,0,0
52.3994,4.6842,1.671,1,1,1,0,0,0
52.3994,4.6842,1.672,1,1,0,0,0,0
52.3994,4.6842,1.674,1,1,1,0,0,0
52.3994,4.6842,1.69,1,1,1,1,0,0
52.3994,4.6842,1.694,1,1,1,0,0,0
52.3994,4.6842,1.703,1,1,1,1,0,0
52.3994,4.6842,1.706,1,1,1,0,0,0
52.3994,4.6842,1.725,1,1,1,1,0,0
52.3994,4.6842,1.73,1,1,1,0,0,0
52.3994,4.6842,1.751,1,1,1,1,0,0
52.3994,4.6842,1.755,1,1,0,1,0,0
52.3994,4.6842,1.757,1,1,0,0,0,0
52.3994,4.6842,1.759,1,1,1,0,0,0
52.3994,4.6842,1.768,1,1,0,0,0,0
52.3994,4.6842,1.77,1,1,1,0,0,0
52.3994,4.6842,1.772,1,1,0,0,0,0
52.3994,4.6842,1.772,1,1,1,0,0,0
52.3994,4.6842,1.779,1,1,0,0,0,0
52.3994,4.6842,1.784,1,1,1,0,0,0
52.3994,4.6842,1.799,1,1,1,1,0,0
52.3994,4.6842,1.808,1,1,1,0,0,0
52.3994,4.6842,1.812,1,1,1,0,1,0
52.3994,4.6842,1.819,1,1,0,0,1,0
52.3994,4.6842,1.82,1,1,0,0,0,0
52.3994,4.6842,1.825,1,1,1,0,0,0
52.3994,4.6842,1.834,1,1,1,1,0,0
52.3994,4.6842,1.836,1,1,0,1,0,0
52.3994,4.6842,1.837,1,1,0,0,0,0
52.3994,4.6842,1.841,1,1,1,0,0,0
52.3994,4.6842,1.874,1,1,1,1,0,0
52.3994,4.6842,1.875,1,1,1,0,0,0
52.3994,4.6842,1.878,1,1,0,0,0,0
52.3994,4.6842,1.892,1,1,1,0,0,0
52.3994,4.6842,1.894,1,1,0,0,0,0
52.3994,4.6842,1.896,1,1,0,1,0,0
52.3994,4.6842,1.897,1,1,1,1,0,0
52.3994,4.6842,1.897,1,1,0,1,0,0
52.3994,4.6842,1.9,1,1,0,0,0,0
52.3994,4.6842,1.911,1,1,1,0,0,0
52.3994,4.6842,1.965,1,1,0,0,0,0
52.3994,4.6842,1.967,1,1,1,0,0,0
52.3994,4.6842,1.968,1,1,0,0,0,0
52.3994,4.6842,1.98,1,1,1,0,0,0
52.3994,4.6842,2.007,1,1,0,0,0,0
52.3994,4.6842,2.041,1,1,1,0,0,0
52.3994,4.6842,2.043,1,1,0,0,0,0
52.3994,4.6842,2.046,1,1,1,0,0,0
52.3994,4.6842,2.046,1,1,0,0,0,0
52.3994,4.6842,2.064,1,1,1,0,0,0
52.3994,4.6842,2.066,1,1,0,0,0,0
52.3994,4.6842,2.072,1,1,1,0,0,0
52.3994,4.6842,2.073,1,1,0,0,0,0
52.3994,4.6842,2.087,1,1,1,0,0,0
52.3994,4.6842,2.094,1,1,0,0,0,0
52.3994,4.6842,2.104,1,1,1,0,0,0
52.3994,4.6842,2.113,1,1,1,1,0,0
52.3994,4.6842,2.115,1,1,1,0,0,0
52.3994,4.6842,2.133,1,1,1,1,0,0
52.3994,4.6842,2.135,1,1,1,0,0,0
52.3994,4.6842,2.153,1,1,1,1,0,0
52.3994,4.6842,2.155,1,1,1,0,0,0
52.3994,4.6842,2.161,1,1,1,1,0,0
52.3994,4.6842,2.166,1,1,1,0,0,0
52.3994,4.6842,2.172,1,1,1,1,0,0
52.3994,4.6842,2.174,1,1,1,0,0,0
52.3994,4.6842,2.185,1,1,0,0,0,0
52.3994,4.6842,2.191,1,1,1,0,0,0
52.3994,4.6842,2.201,1,1,0,0,0,0
52.3994,4.6842,2.217,1,1,0,1,0,0
52.3994,4.6842,2.218,1,1,0,0,0,0
52.3994,4.6842,2.218,1,1,1,0,0,0
52.3994,4.6842,2.223,1,1,0,0,0,0
52.3994,4.6842,2.227,1,1,1,0,0,0
52.3994,4.6842,2.231,1,1,0,0,0,0
52.3994,4.6842,2.235,1,1,1,0,0,0
52.3994,4.6842,2.242,1,1,0,0,0,0
52.3994,4.6842,2.248,1,1,1,0,0,0
52.3994,4.6842,2.249,1,1,0,0,0,0
52.3994,4.6842,2.267,1,1,1,0,0,0
52.3994,4.6842,2.269,1,1,0,0,0,0
52.3994,4.6842,2.282,1,1,1,0,0,0
52.3994,4.6842,2.285,1,1,0,0,0,0
52.3994,4.6842,2.297,1,1,1,0,0,0
52.3994,4.6842,2.3,1,1,0,0,0,0
52.3994,4.6842,2.302,1,1,1,0,0,0
52.3994,4.6842,2.308,1,1,0,0,0,0
52.3994,4.6842,2.325,1,1,1,0,0,0
52.3994,4.6842,2.332,1,1,0,0,0,0
52.3994,4.6842,2.34,1,1,1,0,0,0
52.3994,4.6842,2.342,1,1,0,0,0,0
52.3994,4.6842,2.433,1,0,0,0,0,0
52.3994,4.6842,2.437,1,1,0,0,0,0
52.3994,4.6842,2.462,1,1,1,0,0,0
52.3994,4.6842,2.465,1,1,0,0,0,0
52.3994,4.6842,2.466,1,0,0,0,0,0
52.3994,4.6842,2.485,1,1,0,0,0,0
52.3994,4.6842,2.486,1,1,1,0,0,0
52.3994,4.6842,2.487,1,1,0,0,0,0
52.3994,4.6842,2.543,1,1,1,0,0,0
52.3994,4.6842,2.551,1,1,0,0,0,0
52.3994,4.6842,2.594,1,0,0,0,0,0
52.3994,4.6842,2.602,1,1,0,0,0,0
52.3994,4.6842,2.615,1,1,1,0,0,0
52.3994,4.6842,2.616,1,1,0,0,0,0
52.3994,4.6842,2.651,1,0,0,0,0,0
52.3994,4.6842,2.654,1,1,0,0,0,0
52.3994,4.6842,2.669,1,1,1,0,0,0
52.3994,4.6842,2.672,1,1,0,0,0,0
52.3994,4.6842,2.753,1,1,1,0,0,0
52.3994,4.6842,2.761,1,1,0,0,0,0
52.3994,4.6842,2.774,1,1,1,0,0,0
52.3994,4.6842,2.781,1,1,0,0,0,0
52.3994,4.6842,2.81,1,1,1,0,0,0
52.3994,4.6842,2.813,1,1,0,0,0,0
52.3994,4.6842,2.814,1,1,1,0,0,0
52.3994,4.6842,2.839,1,1,0,0,0,0
52.3994,4.6842,2.846,1,1,1,0,0,0
52.3994,4.6842,2.848,1,1,0,0,0,0
52.3994,4.6842,2.867,1,1,1,0,0,0
52.3994,4.6842,2.868,1,0,1,0,0,0
52.3994,4.6842,2.873,1,1,1,0,0,0
52.3994,4.6842,2.876,1,0,1,0,0,0
52.3994,4.6842,2.878,1,1,1,0,0,0
52.3994,4.6842,2.882,1,0,1,0,0,0
52.3994,4.6842,2.897,1,1,1,0,0,0
52.3994,4.6842,2.912,1,0,1,0,0,0
52.3994,4.6842,2.919,1,1,1,0,0,0
52.3994,4.6842,2.922,1,1,0,0,0,0
52.3994,4.6842,2.926,1,0,0,0,0,0
52.3994,4.6842,2.938,1,1,0,0,0,0
52.3994,4.6842,2.948,1,0,0,0,0,0
52.3994,4.6842,2.953,1,1,0,0,0,0
52.3994,4.6842,2.963,1,0,0,0,0,0
52.3994,4.6842,2.966,1,1,0,0,0,0
52.3994,4.6842,3.063,1,1,1,0,0,0
52.3994,4.6842,3.064,1,1,0,0,0,0
52.3994,4.6842,3.104,1,1,1,0,0,0
52.3994,4.6842,3.105,1,1,0,0,0,0
52.3994,4.6842,3.133,1,1,1,0,0,0
52.3994,4.6842,3.139,1,1,0,0,0,0
52.3994,4.6842,3.155,1,0,0,0,0,0
52.3994,4.6842,3.158,1,1,0,0,0,0
52.3994,4.6842,3.16,1,0,0,0,0,0
52.3994,4.6842,3.165,1,1,0,0,0,0
52.3994,4.6842,3.169,1,0,0,0,0,0
52.3994,4.6842,3.194,1,1,0,0,0,0
52.3994,4.6842,3.208,1,1,1,0,0,0
