lat,lon,distance,laser1,laser2,laser3,laser4,laser5,laser6
51.5386,5.1738,0.948,0,1,0,0,0,0
51.5386,5.1738,0.951,0,1,0,1,0,0
51.5386,5.1738,0.956,0,1,1,1,0,0
51.5386,5.1738,0.959,0,0,1,1,0,0
51.5386,5.1738,0.962,0,0,1,0,0,0
51.5386,5.1738,0.968,0,0,1,1,0,0
51.5386,5.1738,0.971,0,0,0,1,0,0
51.5386,5.1738,0.98,0,0,0,1,1,0
51.5386,5.1738,0.981,0,0,1,1,1,0
51.5386,5.1738,0.981,0,0,1,0,1,0
51.5386,5.1738,0.987,0,0,1,1,1,0
51.5386,5.1738,0.989,0,0,1,1,0,0
51.5386,5.1738,0.995,0,0,0,1,0,0
51.5386,5.1738,0.996,0,0,0,1,1,0
51.5386,5.1738,1.0,0,0,0,0,1,0
51.5386,5.1738,1.007,0,0,0,0,0,0
51.5386,5.1738,1.013,0,0,0,0,1,0
51.5386,5.1738,1.015,0,0,0,1,1,0
51.5386,5.1738,1.024,0,0,0,1,0,0
51.5386,5.1738,1.028,0,0,0,0,0,0
51.5386,5.1738,1.033,0,0,0,0,0,1
51.5386,5.1738,1.041,0,0,0,0,0,0
51.5386,5.1738,1.08,0,0,0,0,0,1
51.5386,5.1738,1.083,0,0,0,1,0,1
51.5386,5.1738,1.088,0,0,0,1,0,0
51.5386,5.1738,1.093,0,0,0,1,1,0
51.5386,5.1738,1.1,0,0,0,0,1,0
51.5386,5.1738,1.112,0,0,0,0,0,0
51.5386,5.1738,1.117,0,0,1,0,0,0
51.5386,5.1738,1.12,0,0,1,0,1,0
51.5386,5.1738,1.123,0,0,1,1,1,0
51.5386,5.1738,1.133,0,0,0,1,1,0
51.5386,5.1738,1.134,0,0,0,1,0,0
51.5386,5.1738,1.136,0,0,0,0,0,0
51.5386,5.1738,1.141,0,0,0,1,0,0
51.5386,5.1738,1.145,0,1,0,1,0,0
51.5386,5.1738,1.146,0,1,1,1,0,0
51.5386,5.1738,1.153,0,1,1,0,0,0
51.5386,5.1738,1.157,0,1,0,0,0,0
51.5386,5.1738,1.158,0,0,0,0,0,0
51.5386,5.1738,1.162,0,0,1,0,0,0
51.5386,5.1738,1.166,0,1,1,0,0,0
51.5386,5.1738,1.168,1,1,0,0,0,0
51.5386,5.1738,1.168,1,1,1,0,0,0
51.5386,5.1738,1.174,1,0,0,0,0,0
51.5386,5.1738,1.176,0,0,0,0,0,0
51.5386,5.1738,1.176,0,0,1,0,0,0
51.5386,5.1738,1.178,0,0,0,0,0,0
51.5386,5.1738,1.179,0,1,0,0,0,0
51.5386,5.1738,1.185,1,1,0,0,0,0
51.5386,5.1738,1.187,1,0,0,0,0,0
51.5386,5.1738,1.192,0,0,0,0,0,0
51.5386,5.1738,1.197,0,1,0,0,0,0
51.5386,5.1738,1.199,0,0,0,0,0,0
51.5386,5.1738,1.2,1,0,0,0,0,0
51.5386,5.1738,1.207,0,0,0,0,0,0
51.5386,5.1738,1.393,1,0,0,0,0,0
51.5386,5.1738,1.399,0,0,0,0,0,0
51.5386,5.1738,1.41,1,0,0,0,0,0
51.5386,5.1738,1.413,1,1,0,0,0,0
51.5386,5.1738,1.417,0,1,0,0,0,0
51.5386,5.1738,1.42,0,0,0,0,0,0
51.5386,5.1738,1.432,0,1,0,0,0,0
51.5386,5.1738,1.441,0,0,0,0,0,0
51.5386,5.1738,1.46,0,0,1,0,0,0
51.5386,5.1738,1.468,0,0,1,1,0,0
51.5386,5.1738,1.471,0,0,0,1,0,0
51.5386,5.1738,1.479,0,0,0,0,0,0
51.5386,5.1738,1.489,0,0,0,1,0,0
51.5386,5.1738,1.494,0,0,0,1,1,0
51.5386,5.1738,1.495,0,0,1,1,1,0
51.5386,5.1738,1.501,0,0,1,0,1,0
51.5386,5.1738,1.505,0,0,0,0,1,0
51.5386,5.1738,1.511,0,0,0,0,0,0
51.5386,5.1738,1.519,0,0,0,0,1,0
51.5386,5.1738,1.534,0,0,0,0,1,1
51.5386,5.1738,1.535,0,0,0,1,1,1
51.5386,5.1738,1.567,0,0,0,0,1,1
